交易时间,金额,收支类型,交易对方,交易描述,支付方式,交易状态,订单号,备注,原始来源
2025-04-16 00:00:00,-22.3,支出,财付通－欧伦超市科园店,财付通－欧伦超市科园店,中信银行信用卡(5878),成功,,入账日期:2025-04-16,中信银行-已出账单明细-8.xls
2025-04-16 00:00:00,-16.4,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-16,中信银行-已出账单明细-8.xls
2025-04-15 00:00:00,-15.0,支出,财付通－https://www.apple.co,财付通－https://www.apple.co,中信银行信用卡(5878),成功,,入账日期:2025-04-15,中信银行-已出账单明细-8.xls
2025-04-15 00:00:00,-19.0,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-15,中信银行-已出账单明细-8.xls
2025-04-14 00:00:00,-12.9,支出,财付通－汉堡王,财付通－汉堡王,中信银行信用卡(5878),成功,,入账日期:2025-04-14,中信银行-已出账单明细-8.xls
2025-04-14 00:00:00,-17.0,支出,财付通－孙麻辣兜兜菜（园艺山店）,财付通－孙麻辣兜兜菜（园艺山店）,中信银行信用卡(5878),成功,,入账日期:2025-04-14,中信银行-已出账单明细-8.xls
2025-04-14 00:00:00,-9.9,支出,财付通－成都罗森便利店,财付通－成都罗森便利店,中信银行信用卡(5878),成功,,入账日期:2025-04-14,中信银行-已出账单明细-8.xls
2025-04-14 00:00:00,-15.4,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-14,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-17.83,支出,支付宝－高德打车,支付宝－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-7.5,支出,支付宝-湖北天之友大药房连锁有限责任公司,支付宝-湖北天之友大药房连锁有限责任公司,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-5.4,支出,支付宝－湖北明心堂大药房连锁有限公司,支付宝－湖北明心堂大药房连锁有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-19.7,支出,支付宝－湖北天之友大药房连锁有限责任公司,支付宝－湖北天之友大药房连锁有限责任公司,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-10.9,支出,支付宝－益丰大药房连锁股份有限公司,支付宝－益丰大药房连锁股份有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-12 00:00:00,-28.7,支出,支付宝－厦门亿晗商贸有限公司,支付宝－厦门亿晗商贸有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-12,中信银行-已出账单明细-8.xls
2025-04-11 00:00:00,-16.0,支出,财付通－喜茶-深圳,财付通－喜茶-深圳,中信银行信用卡(5878),成功,,入账日期:2025-04-11,中信银行-已出账单明细-8.xls
2025-04-11 00:00:00,-22.0,支出,财付通－喜茶,财付通－喜茶,中信银行信用卡(5878),成功,,入账日期:2025-04-11,中信银行-已出账单明细-8.xls
2025-04-11 00:00:00,-198.0,支出,财付通－盖璞（上海）商业有限公司,财付通－盖璞（上海）商业有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-11,中信银行-已出账单明细-8.xls
2025-04-11 00:00:00,-20.2,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-11,中信银行-已出账单明细-8.xls
2025-04-11 00:00:00,-5.0,支出,财付通－快乐购超市科创园区店,财付通－快乐购超市科创园区店,中信银行信用卡(5878),成功,,入账日期:2025-04-11,中信银行-已出账单明细-8.xls
2025-04-10 00:00:00,-21.0,支出,财付通－孙麻辣兜兜菜（园艺山店）,财付通－孙麻辣兜兜菜（园艺山店）,中信银行信用卡(5878),成功,,入账日期:2025-04-10,中信银行-已出账单明细-8.xls
2025-04-10 00:00:00,-22.1,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-10,中信银行-已出账单明细-8.xls
2025-04-10 00:00:00,-19.5,支出,财付通－正和祥-高水一店,财付通－正和祥-高水一店,中信银行信用卡(5878),成功,,入账日期:2025-04-10,中信银行-已出账单明细-8.xls
2025-04-09 00:00:00,-18.3,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-09,中信银行-已出账单明细-8.xls
2025-04-08 00:00:00,-15.5,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-08,中信银行-已出账单明细-8.xls
2025-04-07 00:00:00,-13.91,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-07,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-25.9,支出,支付宝－成都罗森便利店管理有限公司,支付宝－成都罗森便利店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-17.95,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-1.0,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-285.0,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-26.0,支出,财付通－绵阳市涪城区冰浆小吃店,财付通－绵阳市涪城区冰浆小吃店,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-14.21,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-40.1,支出,财付通－成都罗森便利店,财付通－成都罗森便利店,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-06 00:00:00,-21.9,支出,支付宝－高德打车,支付宝－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-04-06,中信银行-已出账单明细-8.xls
2025-04-05 00:00:00,-21.5,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-05,中信银行-已出账单明细-8.xls
2025-04-05 00:00:00,-26.01,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-05,中信银行-已出账单明细-8.xls
2025-04-05 00:00:00,-97.0,支出,支付宝－深圳寿司郎餐饮有限公司,支付宝－深圳寿司郎餐饮有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-05,中信银行-已出账单明细-8.xls
2025-04-05 00:00:00,-431.6,支出,支付宝－名创优品广东深圳宝安海雅百货店,支付宝－名创优品广东深圳宝安海雅百货店,中信银行信用卡(5878),成功,,入账日期:2025-04-05,中信银行-已出账单明细-8.xls
2025-04-05 00:00:00,-18.87,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-05,中信银行-已出账单明细-8.xls
2025-04-04 00:00:00,-68.0,支出,财付通－iCloud 由云上贵州运营,财付通－iCloud 由云上贵州运营,中信银行信用卡(5878),成功,,入账日期:2025-04-04,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-8.0,支出,财付通－深圳市顺易通信息科技有限公司,财付通－深圳市顺易通信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-49.8,支出,财付通－名创优品四川绵阳中环时代购物广场店,财付通－名创优品四川绵阳中环时代购物广场店,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-32.0,支出,财付通－CHICA面包研究所,财付通－CHICA面包研究所,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-2.9,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-5424.87,支出,网银互联还款2323,网银互联还款2323,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-19.7,支出,财付通－四川联通,财付通－四川联通,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-12.16,支出,财付通－luckincoffee瑞幸咖啡,财付通－luckincoffee瑞幸咖啡,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-25.0,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-03 00:00:00,-13.83,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-03,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-12.0,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-12.63,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-13.8,支出,财付通－luckincoffee瑞幸咖啡,财付通－luckincoffee瑞幸咖啡,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-50.0,支出,支付宝－中国移动,支付宝－中国移动,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-12.5,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-02 00:00:00,-12.81,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-02,中信银行-已出账单明细-8.xls
2025-04-01 00:00:00,-24.74,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-04-01,中信银行-已出账单明细-8.xls
2025-04-01 00:00:00,-19.9,支出,财付通－七炭烧烤·宵夜·团建（西丽店）,财付通－七炭烧烤·宵夜·团建（西丽店）,中信银行信用卡(5878),成功,,入账日期:2025-04-01,中信银行-已出账单明细-8.xls
2025-04-01 00:00:00,-14.46,支出,支付宝－北京嘀嘀无限科技发展有限公司,支付宝－北京嘀嘀无限科技发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-01,中信银行-已出账单明细-8.xls
2025-04-01 00:00:00,-12.17,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-04-01,中信银行-已出账单明细-8.xls
2025-03-31 00:00:00,-61.9,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-31,中信银行-已出账单明细-8.xls
2025-03-31 00:00:00,-6.8,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-31,中信银行-已出账单明细-8.xls
2025-03-31 00:00:00,-100.0,支出,财付通－国防科大财务结算室,财付通－国防科大财务结算室,中信银行信用卡(5878),成功,,入账日期:2025-03-31,中信银行-已出账单明细-8.xls
2025-03-29 00:00:00,-156.0,支出,支付宝－深圳市同升餐饮管理有限公司,支付宝－深圳市同升餐饮管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-29,中信银行-已出账单明细-8.xls
2025-03-28 00:00:00,-4.0,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-28,中信银行-已出账单明细-8.xls
2025-03-28 00:00:00,-12.32,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-28,中信银行-已出账单明细-8.xls
2025-03-28 00:00:00,-49.0,支出,支付宝－徐川,支付宝－徐川,中信银行信用卡(5878),成功,,入账日期:2025-03-28,中信银行-已出账单明细-8.xls
2025-03-28 00:00:00,-1.0,支出,支付宝－卢振荣,支付宝－卢振荣,中信银行信用卡(5878),成功,,入账日期:2025-03-28,中信银行-已出账单明细-8.xls
2025-03-27 00:00:00,-1099.0,支出,财付通－得物APP平台商户,财付通－得物APP平台商户,中信银行信用卡(5878),成功,,入账日期:2025-03-27,中信银行-已出账单明细-8.xls
2025-03-26 00:00:00,-19.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-26,中信银行-已出账单明细-8.xls
2025-03-26 00:00:00,-19.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-03-26,中信银行-已出账单明细-8.xls
2025-03-25 00:00:00,-6.09,支出,财付通－千惠,财付通－千惠,中信银行信用卡(5878),成功,,入账日期:2025-03-25,中信银行-已出账单明细-8.xls
2025-03-25 00:00:00,-113.6,支出,财付通－三十栋饭店,财付通－三十栋饭店,中信银行信用卡(5878),成功,,入账日期:2025-03-25,中信银行-已出账单明细-8.xls
